Gene	SRX339763	SRX339764	SRX339815	SRX339780	SRX339781	SRX339782	SRX2925336	SRX2925337	SRX2925320	SRX2925321	SRX2641029	SRX3054171	SRX3054175	SRX3054195	SRX339789	SRX339790	SRX339791	SRX3804718	SRX3804723	SRX2520724	SRX2520725	SRX2520726	SRX2792105	SRX3804727	SRX2792102	SRX2792103	SRX2792104	SRX3804721	SRX3804725	SRX339775	SRX339776	SRX339779	SRX339756	SRX339757	SRX339758	SRX339762	SRX339773	SRX2527292	SRX2527293	SRX2527288	SRX339816	SRX339817	SRX339818	SRX339819	SRX2664285	SRX3141064	SRX3141035	SRX3141068	SRX3141040	SRX3141075	SRX3141038	SRX3141039	SRX793136	SRX339783	SRX339784	SRX3883790	SRX3883791	SRX339807	SRX3558056	SRX3558057	ERX2154018	SRX2423172	SRX2423173	SRX339796	SRX339799	SRX2545792	SRX2545793	SRX2545794	SRX339792	SRX339795	SRX339798	SRX3804722	SRX3804724	SRX3558094	SRX339804	SRX339805	SRX339806	ERX2154030	ERX2154026	ERX2154021	ERX2154022	ERX2154023	SRX3558102	SRX2792109	SRX2792110	SRX1973318	SRX339777	SRX339778	SRX3054177	SRX3054181	SRX3558055	SRX3804716	SRX339759	SRX339801	SRX339802	SRX339803	ERX2154032	SRX3206840	SRX339823	ERX2154027	ERX2154028	SRX339809	SRX3054173	SRX339808	SRX339794	SRX339797	SRX339793	SRX339766	SRX339767	SRX3100534	ERX2154029	ERX2154015	ERX2154016	ERX2154017	SRX339810	SRX339811	SRX339768	SRX339769	SRX339770	SRX339765	SRX339774	SRX1973316	SRX1973317	SRX2527286	SRX2527287	SRX339820	SRX339821	SRX339785	SRX3883788	SRX339760	SRX339761	SRX2792107	SRX2792108	SRX3804720	SRX2527294	SRX3883792	SRX3883796	SRX3206841	SRX3206842	ERX2154025	SRX339786	SRX339787	SRX339788	SRX3100535	SRX339822	SRX2909951	SRX2909952	SRX2909953	SRX2909945	SRX2909946	SRX2909947	SRX2925340	SRX2925341	SRX2925324	SRX2925325	SRX2425991	SRX2425992	SRX2792111	SRX3045731	SRX2664283	SRX2664284	SRX793139	SRX793140	SRX793135	ERX2154019	ERX2154020	SRX3804715	SRX339771	SRX339772
Zm00001d033469	0.829743	0.981265	1.013875	-1.212216	-0.636952	-0.975713	1.192687	1.032091	0.578050	0.373186	-0.829619	-0.263745	-1.006732	-1.075918	0.660784	0.900153	0.406533	-0.379735	0.133989	-2.133489	-2.133658	-2.133559	2.157774	-0.783869	2.496155	2.707680	2.276067	-1.259154	-0.849123	0.814071	0.807530	-0.038428	0.350574	1.368045	0.628711	0.301175	0.537981	-0.162500	-0.182088	1.834164	-0.304493	0.095236	0.019568	-0.842683	3.301238	-0.613090	0.615598	0.007526	0.766841	0.439829	1.159369	1.168523	-0.599074	2.293540	1.166541	2.133223	2.420365	-2.133113	1.127008	1.039845	-1.030024	-0.329942	-0.909483	-1.751670	-1.680325	-1.662122	-2.133414	-0.831331	-1.292724	-1.445848	-1.120743	-2.135235	-2.135261	-0.715371	-1.029413	-1.025682	-1.086635	0.727667	0.000000	-0.982973	-1.018493	-0.993268	-0.367145	1.584260	1.777617	0.576971	-0.298942	0.793262	0.938151	2.044553	0.979489	-1.868638	-0.409830	-1.395395	-1.056716	-0.638101	1.031581	-1.430430	0.827481	-0.099000	0.005571	-1.303842	1.303842	-1.449901	0.982945	0.763383	-1.450607	-0.278558	-0.301449	0.988937	0.745250	-0.989488	-0.465899	-0.387977	0.619444	1.853009	0.086761	-0.246796	0.273062	-0.742113	0.000000	-0.555663	-0.541720	1.091885	1.278792	-0.567100	-0.267936	0.253887	1.580250	-1.475728	-0.796667	1.099086	0.665891	-1.764977	-0.532624	1.820683	1.969084	-2.169390	-1.814018	0.726264	0.422434	-0.005173	-0.394286	0.283348	-0.306322	0.002390	-0.294672	0.292281	-1.414222	-1.554320	-1.393298	0.881689	0.977358	1.216715	1.286079	-0.728540	-0.757787	1.832905	-0.346578	0.031352	-0.031351	0.768074	0.661281	-1.429354	0.419849	0.022762	-0.442612	0.167116	-0.167116
Zm00001d033620	0.279396	0.169526	0.314728	-0.408650	-0.086344	-0.268654	-0.345115	-0.381624	-0.630261	-0.757098	-1.169622	0.905077	1.176461	1.202185	-0.803413	-0.184146	-0.224645	0.607135	0.556231	0.490176	0.347195	0.490530	-1.044240	0.377752	0.617879	0.539858	0.242966	0.448154	0.362317	-0.576944	-0.351339	0.380204	0.394731	0.431724	0.291610	0.149332	0.013777	-0.318967	-0.466376	0.519680	0.333094	0.682596	0.641394	0.678137	-0.459890	0.626235	-0.046038	0.021113	-0.047806	0.087240	-0.228312	-0.308564	-0.118737	-0.230303	-0.361714	-0.106622	-0.086975	-3.645606	-0.213807	-0.118975	-0.572406	-0.110540	-0.216906	0.051754	0.058946	-0.291322	-0.362527	-0.468145	0.518038	0.508246	0.559275	0.488077	0.469427	0.006158	0.014021	-0.003421	-0.042223	-0.994118	0.000000	-0.495659	-0.432096	-0.484696	-0.239577	0.806324	0.845706	0.497769	0.488126	0.399486	0.494852	0.512065	0.279870	-1.632055	-0.277610	0.158468	0.112761	0.185405	-1.065090	0.334457	0.979355	-0.903146	-0.564712	-0.966765	0.966766	-1.308177	0.043501	0.152748	0.515721	0.433971	0.231130	0.338020	-0.406915	-0.849682	-0.232320	-0.238299	0.020043	0.202550	0.498782	-0.022743	0.656852	-0.035179	0.000000	0.178658	0.234136	0.335746	0.290592	0.609542	0.191853	-0.343198	-0.534215	-0.350011	-0.613107	-0.574009	-0.435546	1.009554	-0.280774	0.190571	0.277848	0.137551	0.279879	-0.605073	-0.053152	-0.213945	-0.433248	-0.019042	0.719388	0.030012	0.015563	-0.045574	0.105141	0.141333	-0.055951	-0.142832	-0.107771	0.074957	-0.014877	-0.333365	-0.115387	0.549114	-0.100364	-0.019394	0.019394	-0.423007	-0.369126	0.792133	0.355591	0.290504	-0.646096	0.242401	-0.242401
Zm00001d033738	-0.364330	-0.516932	1.274644	0.082151	-0.363791	-0.111743	-0.182031	0.300718	-0.146149	-0.007354	0.347292	-0.464411	-0.345770	0.497707	2.220442	1.921003	2.293496	-0.139444	-0.242351	2.227686	2.118465	2.217792	-0.176680	1.413251	-0.711744	-0.276845	-0.576440	1.915325	1.707990	1.475436	1.363818	-1.485311	0.586093	0.099869	0.345280	-0.952853	1.250230	-1.123193	-0.769758	1.054757	1.045928	0.685385	0.746986	0.777440	-1.459837	1.984309	-0.561644	-1.184919	-1.303593	-0.821716	-1.059867	-1.102672	-0.438042	-1.787037	-1.644886	-1.459377	-0.932185	-2.156327	-0.865124	-0.672838	-0.977827	-0.977446	-0.855675	-0.993708	-0.338335	-1.885883	-1.738411	-0.965762	1.093606	1.122883	1.199226	0.770957	0.721203	-0.889984	-0.061878	-0.068384	0.066385	-0.767246	0.000000	-0.037479	0.836828	0.254185	-0.714909	-0.150942	-0.187682	0.965690	-0.901690	-1.025896	-0.081106	-1.229424	-0.193915	-0.146393	-1.396819	0.510683	0.249147	0.177762	-0.454966	1.018541	1.268261	0.766190	0.473942	-0.107678	0.107678	-2.061139	-1.540556	-1.808430	-0.939817	2.401964	2.358761	1.327524	0.261691	-1.445043	-1.316367	-1.271380	-2.001603	-1.962568	1.866181	2.255109	1.688401	2.187266	0.000000	0.832321	0.803423	1.182410	0.977759	1.202209	1.320024	-1.695629	-1.244363	-1.699783	-1.678374	-0.503289	-0.475260	0.978549	-1.224841	-0.510689	-0.120939	0.669533	0.711266	0.475670	0.315738	0.329831	0.364951	-0.497886	-0.512633	-0.183570	0.070857	0.112712	1.786491	1.406221	1.420158	-1.347761	-1.024560	-1.118761	-1.121786	-0.144961	0.109050	0.764417	-0.728507	-0.043272	0.043272	-0.236289	-0.311327	0.547615	0.005943	-0.103004	0.097061	0.024965	-0.024965
Zm00001d033982	0.186977	0.359363	0.207573	-0.334825	-0.277765	-0.141324	-0.171485	-0.058829	-0.088869	-0.079549	0.418118	-0.253410	0.044521	0.189504	0.037433	0.183436	0.159874	0.485903	0.434381	1.263786	1.237364	1.250144	-0.417034	0.301737	-0.362062	-0.481594	-0.200134	0.765841	0.576414	-0.265575	-0.353059	-0.138708	0.241878	0.296067	0.222168	0.281183	0.056232	0.232694	0.128464	0.000106	0.272996	0.165133	0.184720	0.395623	-0.672633	0.348745	0.011544	-0.214258	-0.228164	0.155832	-0.040582	-0.226248	-0.198226	-0.339027	-0.292249	-0.520042	-0.398414	-0.365372	-0.171311	-0.111955	-0.027515	-0.375626	-0.411939	-0.701107	-0.417363	-0.421991	-0.619344	-0.445994	0.223992	0.198631	0.227190	0.321879	0.371221	-0.161166	-0.419181	-0.460259	-0.254896	-0.319585	0.000000	0.088652	0.185111	0.128874	-0.232385	-0.113724	-0.056529	0.461043	0.158358	0.094532	-0.124861	-0.374941	-0.089523	-0.201611	0.013906	-0.103769	-0.079109	-0.243058	-0.130193	0.029607	0.424376	0.171357	-0.006108	-0.119018	0.119018	-0.179288	-0.405355	-0.406969	-0.311762	0.386989	0.315758	0.608797	-0.008168	-0.077727	0.006001	0.012466	-0.243594	-0.962499	0.259473	0.420264	0.240649	0.344968	0.000000	0.415331	0.261354	0.088340	0.022835	0.221195	0.159711	-0.715490	-0.185183	-0.125903	-0.142192	-0.347323	-0.010008	0.357330	0.230531	0.085140	0.053730	-0.070797	-0.071458	-0.227145	-0.106916	-0.109144	-0.157014	0.352862	0.020212	0.034215	0.043449	-0.077663	0.534775	0.607668	0.581349	-0.450742	-0.494360	-0.410906	-0.367785	0.024391	0.139188	0.000152	-0.163732	-0.040990	0.040989	-0.161888	0.003375	0.158514	0.202270	0.202092	-0.404362	-0.036828	0.036828
Zm00001d033993	-0.230435	-0.187977	-0.071492	0.166948	0.051951	0.271006	-0.064040	-0.087287	-0.141191	-0.233994	0.503181	0.099634	-0.136773	0.060471	0.630273	0.708796	0.391119	0.326751	0.299909	0.700870	0.633075	0.669913	-0.238626	0.079956	-0.339249	-0.466382	0.066841	0.499141	0.434996	0.295377	0.207926	-0.389914	0.497342	0.458568	0.410789	-0.083240	-0.136031	-0.181143	-0.214360	-0.440301	-0.130148	-0.254607	-0.187087	0.098638	-1.239770	-0.221782	-0.668270	-0.501889	-0.579749	-0.781194	-1.026169	-0.985578	-0.080471	-0.528799	-0.590839	-0.436560	-0.537810	0.676890	-0.548345	-0.209783	-0.067251	-0.018803	-0.247179	0.027581	-0.009332	0.471273	0.479695	0.555247	0.462182	0.597946	0.500181	0.407171	0.293570	0.081203	0.001919	-0.075428	0.078307	0.372665	0.000000	0.096691	0.234813	0.213267	0.545060	-0.474887	-0.614942	0.177386	-0.039715	-0.217443	-0.150168	-0.566842	-0.698687	0.950777	-0.128181	0.056425	0.087867	0.035824	0.333020	0.262983	0.080076	-0.078738	-0.104589	0.638920	-0.638921	0.814348	-0.277215	-0.281130	0.013389	0.128310	0.226041	-0.356944	-0.266799	0.047323	-0.202346	-0.090011	-0.527552	-0.436899	0.265823	0.287234	0.243277	0.413155	0.000000	0.411959	0.387228	-0.121689	-0.130529	0.330208	0.204685	-0.362319	-0.358158	-0.077453	-0.283935	-0.256256	0.020979	0.235276	-0.283692	0.044129	0.134853	0.139542	0.136747	-0.171577	0.264923	0.246823	0.359045	-0.579726	-0.291064	-0.055837	0.051812	0.004026	0.606047	0.395080	0.762216	-0.607833	-0.475385	-0.332625	-0.347503	0.205885	0.337116	-0.435455	-0.107547	0.021722	-0.021723	0.258371	0.305800	-0.564171	-0.312461	-0.246969	0.559430	-0.132397	0.132397
Zm00001d034495	0.478923	0.789010	0.356653	-0.880294	-0.387551	-0.356740	-0.032810	-0.026270	0.221286	0.337322	-0.427040	-0.450047	-0.195130	0.572689	0.363562	0.402955	0.155126	-0.220126	-0.123298	-0.814215	-0.436252	-0.814285	-0.517259	-0.678993	-0.623069	-0.467127	-0.522899	-0.389859	-0.453061	-0.046833	0.465053	0.540276	0.812325	0.810361	0.832597	1.341539	-0.224924	-0.262288	-0.126574	-0.183656	0.058695	0.203879	0.338243	-0.108405	0.246452	-0.308857	-0.813695	-0.069388	-0.813049	-0.164477	-0.813909	-0.474623	0.245157	-0.261685	-0.665222	-0.621246	-0.015532	-0.183293	-0.193845	-0.814632	0.484748	0.184180	0.259845	1.089641	0.752177	0.901973	1.301165	1.137186	0.252816	0.147952	0.333667	-0.548320	-0.443850	-0.559553	0.463489	0.653590	0.460325	-0.460682	0.000000	-0.016885	0.247547	-0.001566	-0.011145	-0.080426	-0.137525	0.656408	0.261568	0.503230	-0.538145	-0.345833	-0.434797	-0.769657	0.042170	0.321924	0.286992	0.662902	-0.315918	0.243802	0.159669	-0.230151	-0.504162	0.150095	-0.150095	-0.854698	-0.039024	-0.171865	0.869445	-0.237963	-0.196230	1.176422	-0.546087	-0.135413	0.473309	0.487250	0.317162	0.470338	-0.487085	-0.184319	-0.500057	-0.441184	0.000000	0.639093	0.702959	-0.216287	-0.211633	-0.114922	0.508841	-0.794121	-0.437141	-0.039893	-0.036896	0.089894	0.063208	-0.153103	-0.109503	-0.132887	-0.417452	0.196037	0.306415	0.157389	0.041973	-0.028660	-0.487665	0.942632	-0.468282	0.057722	0.004473	-0.062196	0.245611	0.278516	0.280976	-0.041439	-0.082884	-0.332819	-0.347962	0.449321	0.532744	-0.398040	-0.584024	-0.061476	0.061476	-0.126113	-0.089696	0.215810	0.371187	0.461732	-0.832920	-0.062087	0.062087
Zm00001d034755	-0.539670	-0.892863	0.709640	0.334397	0.156821	0.231673	0.548942	0.435937	0.092487	0.085315	-0.852560	-0.164469	-0.161585	0.015929	0.733997	0.578526	0.622214	-0.129808	-0.202252	0.894748	0.912625	0.958004	-0.363093	0.454981	-0.048661	-0.228822	0.143078	0.903407	0.797464	0.011951	-0.062742	-0.410836	-0.256689	-0.395617	-0.435548	-1.037575	0.605709	-0.296167	-0.362230	0.109395	0.073191	-0.122672	0.021186	0.609574	-0.666172	-0.140322	-0.583953	-0.281943	-0.057265	-0.379604	-0.487749	-0.667827	-0.788432	-0.425695	-0.269380	-0.689558	-0.180530	-0.782244	-0.108913	-0.187935	-1.068138	0.134017	-0.352469	0.249439	0.347203	-0.012944	-0.215404	0.359218	0.467289	0.458871	0.581110	0.596505	0.629695	-0.019346	0.076857	0.186554	0.198962	0.002765	0.000000	0.107390	0.102092	-0.029595	0.328106	-0.251628	-0.256366	0.218200	-0.025553	-0.172832	-0.395719	-0.128933	0.098774	-0.140274	-0.482818	0.248464	0.207958	0.476481	0.124777	0.395165	0.078663	-0.237070	-0.265282	-0.100004	0.100005	-1.155645	-0.493226	-0.524517	0.481357	0.909176	0.985103	0.098544	-0.300794	-0.062302	-0.294711	-0.167068	-0.853856	-0.650782	0.428389	0.599031	0.240763	0.760538	0.000000	0.119606	0.060276	0.287065	0.147492	0.177024	0.506064	-0.145538	-0.168318	-0.521625	-0.462050	-0.451122	-0.120569	0.571691	-0.396052	0.290405	0.359232	0.063201	0.145065	-0.461853	0.130383	0.187085	0.336206	-0.219848	-0.433824	0.001030	-0.036383	0.035352	0.113913	-0.082886	0.174006	-0.125648	-0.086119	0.015538	-0.008806	-0.167434	-0.141389	0.166085	0.142739	-0.015157	0.015157	0.310163	0.242691	-0.552854	0.005376	0.055755	-0.061132	-0.144226	0.144225
Zm00001d034880	-0.167558	-0.383256	0.576971	-0.469070	0.231561	0.211352	-0.071611	-0.113774	-0.146441	-0.360123	0.056576	0.318683	0.258218	0.058473	-0.458707	-0.489864	-0.330809	0.265282	0.347214	0.031070	0.176886	0.023737	-0.446304	0.168768	-0.544931	-0.552850	-0.656937	-0.075656	0.017823	-0.559258	-0.117489	0.460834	0.474267	0.562731	0.388405	0.064259	-0.054219	-0.283146	-0.195901	-0.086385	0.768227	0.925199	0.910372	1.150125	-0.699124	0.599427	-0.022557	-0.254095	-0.356511	0.040538	0.092293	0.032538	-0.307818	-0.186348	-0.325104	-0.863353	-0.613941	-0.985871	-0.430791	-0.432305	-0.108955	-0.842044	-0.851777	0.564979	0.721721	-0.603542	-0.737469	-0.869054	1.278173	1.318138	1.281618	0.230885	0.207041	-0.374321	0.875761	0.879396	0.892899	-1.033175	0.000000	0.157173	0.191268	0.103939	0.204346	-0.248793	-0.407934	0.710752	0.552901	0.441444	-0.677697	-0.135046	-0.466280	-0.993845	-0.144621	0.939714	0.874180	0.881185	-0.749970	-0.223765	0.722746	-0.954006	-0.777695	-0.146348	0.146348	-0.732375	0.079839	0.145117	0.508453	-0.025507	-0.079107	0.717765	-0.614182	-0.611054	-0.169885	-0.183458	-0.101721	0.320333	0.220095	0.030360	0.301246	0.194080	0.000000	0.487306	0.447795	-0.193310	-0.210890	0.859260	0.937763	-0.494884	-0.725514	-0.470853	-0.636668	-0.064428	-0.155984	0.220411	0.018332	0.091728	0.058264	0.078591	0.023094	-0.270011	-0.358218	-0.321333	-0.643393	0.663597	0.659346	0.075014	0.004690	-0.079704	0.472696	0.512302	0.262731	-0.360284	-0.369302	-0.182844	-0.335297	0.545306	0.582927	-0.916860	-0.211373	-0.040227	0.040227	-0.109986	-0.142914	0.252899	0.234784	0.311705	-0.546489	-0.036759	0.036758
Zm00001d035000	0.513773	0.517554	-2.543559	0.649073	0.466217	0.396941	0.357446	-0.159016	-0.527601	-1.451933	0.678566	0.040835	-0.565039	1.626745	-0.014610	-0.226784	-0.303547	0.017546	-0.682137	-1.333206	-1.333375	-1.333276	1.504053	-0.870543	2.007893	2.077885	0.340835	-1.020402	-0.785251	4.142229	4.150712	7.213962	-0.008460	1.129697	0.377471	3.765551	0.029551	-1.334960	-0.808045	-0.886481	-1.334200	-1.045423	-1.075626	-1.003837	0.853220	-0.381157	-0.460727	-1.332697	-1.332040	-1.332625	-1.332900	-0.673715	-0.968796	1.653366	1.482394	0.940774	0.963757	-1.332830	-0.180010	0.564895	0.911620	-0.212342	-0.247067	0.171835	-0.786289	-1.333484	-0.479177	-0.825328	0.068358	-0.932932	-0.509531	-1.023894	-1.334978	-0.561058	-0.540532	-0.725636	-0.873322	0.745648	0.000000	-0.711601	-0.543138	-0.666628	0.752474	0.637531	0.531361	4.625743	5.678307	6.006007	-2.021202	-0.814254	-2.471342	-2.470677	4.161285	-1.766410	-1.202763	-1.223165	-0.584375	-1.785849	-2.152760	-2.126468	-1.852084	-0.665346	0.665346	-1.136083	1.791139	1.606607	0.516975	-0.486101	-0.490673	-1.023602	-0.778261	-0.322326	-0.185698	0.225591	-0.123551	1.462678	-0.392228	-0.481957	0.254605	-0.437111	0.000000	3.580322	3.721696	-2.838522	-3.263579	-3.495699	-3.495634	0.246713	-1.070538	3.314646	3.300597	1.056018	-0.016031	-1.039987	-0.134658	0.069910	0.611651	-0.379786	0.049911	-0.217029	-0.171696	-0.198783	1.383784	-0.295534	-0.717772	-0.230085	0.148446	0.081639	-0.686050	-0.423743	-1.316603	0.084596	0.593984	1.058161	0.689652	0.091641	0.432729	0.120054	-0.644422	-0.199377	0.199377	0.984756	0.750282	-1.735038	0.629931	0.823083	-1.453015	0.284764	-0.284764
Zm00001d035233	-0.182392	-0.182648	0.346907	-0.018781	0.017695	0.019222	-0.014045	-0.026001	0.043145	0.125459	0.591672	-0.239622	-0.240131	-0.240474	-0.314627	-0.315050	-0.315102	-0.227785	-0.315147	-0.313346	-0.313515	-0.313416	0.003626	0.788779	0.390969	-0.023696	-0.019405	-0.315087	-0.314916	-0.315178	-0.315160	-0.314915	-0.315119	-0.314466	-0.315190	-0.313411	-0.314316	0.017639	0.242401	0.293432	-0.201358	-0.110388	0.302458	-0.000593	0.684464	-0.312901	-0.312826	-0.312837	-0.312180	0.300213	0.177154	0.963038	-0.156194	-0.314264	-0.180820	-0.008881	0.589201	-0.312970	-0.313910	-0.313763	1.136349	1.150476	0.865911	-0.313998	-0.313907	0.496368	0.945714	0.579552	-0.314064	-0.314124	-0.314120	-0.315092	-0.315118	0.053764	0.263423	0.182086	0.347351	0.208769	0.000000	-0.132057	-0.253972	-0.190995	-0.534589	0.570961	0.540653	-0.375040	-0.374923	-0.374956	-0.374701	-0.374829	-0.374285	-0.373619	0.484611	0.599472	0.550191	1.030840	0.466435	-0.375716	-0.151640	-0.094109	0.112268	0.001164	-0.001163	-0.634089	1.693290	1.706434	-0.634795	-0.635203	-0.635175	-0.636042	-0.224423	1.212471	1.311602	1.367828	-0.486571	1.992212	-1.349414	-1.349275	-1.349277	-1.349580	0.000000	-0.288615	-0.288610	0.331105	0.269326	-0.153574	-0.288176	-0.288827	0.373425	0.113570	0.220375	-0.308891	-0.084093	0.392985	-0.028281	-0.234620	-0.108969	-0.457345	-0.457432	1.286645	-0.000270	-0.000217	0.000218	-0.000270	0.000537	0.000246	0.000284	-0.000529	-0.251844	-0.252629	-0.251536	-0.021334	-0.014157	0.239662	0.551840	0.287562	-0.295279	0.382113	-0.374395	0.007862	-0.007862	-0.003025	0.292128	-0.289104	0.394607	0.633233	-1.027839	-0.000276	0.000276
Zm00001d035322	-0.205764	-0.206020	0.251947	-0.086686	0.106122	0.140403	0.071083	-0.106199	-0.018141	-0.020312	0.193101	0.000403	-0.041353	-0.078584	-0.443737	-0.483204	-0.483820	-0.729024	-0.729067	-0.727266	-0.727435	-0.727336	-0.258709	0.091305	-0.279557	-0.373348	-0.362064	-0.416139	-0.394862	-0.642323	-0.667262	-0.667691	-0.729039	-0.728386	-0.664779	-0.727331	0.152449	0.957843	1.200138	0.013249	-0.181551	-0.131205	-0.049057	-0.196977	-0.607377	-0.172559	0.850386	1.052502	1.527906	1.355442	0.877617	1.371458	0.137388	-0.613821	-0.631819	-0.486790	-0.727737	-0.726890	-0.727830	-0.727683	-0.716950	2.893366	2.917147	0.373693	-0.417185	-0.288785	-0.727191	0.519640	0.036947	0.176704	0.232351	-0.052736	-0.014691	-0.727506	1.697601	1.701372	1.480808	-0.728578	0.000000	0.552324	-0.019639	0.489233	-0.753912	-0.106985	-0.161021	-0.512593	-0.549263	-0.359047	-0.643500	-0.365688	-0.392879	-0.642418	-0.596374	1.627476	1.928214	2.093675	-0.644434	-0.119916	-0.174067	-0.379769	-0.269411	-0.033408	0.033408	-0.394788	1.612562	1.637568	0.046847	-0.911932	-0.772280	-0.572574	-0.645405	-0.209485	0.132344	-0.186255	-0.236602	0.139783	0.265099	0.315337	-0.015465	-0.204758	0.000000	-0.196802	-0.094127	0.293952	0.399104	0.197154	0.473724	-0.251620	-0.318749	-0.260223	-0.242409	-0.146064	-0.007339	0.153404	0.926009	0.314424	-0.048024	-0.237251	-0.349265	-0.605893	-0.052061	0.104475	-0.090074	-0.014519	0.052178	0.094890	-0.011623	-0.083267	0.301132	0.159732	0.375047	-0.397572	-0.235631	-0.076411	-0.126296	-0.171899	-0.659440	-0.027921	0.859258	-0.069242	0.069241	-0.132627	-0.206207	0.338835	0.033336	-0.016759	-0.016578	-0.052252	0.052251
Zm00001d035574	0.380965	0.427147	-1.249153	0.181274	0.109112	0.150655	-0.437782	-0.265642	-0.371978	-0.344192	0.863185	-0.114982	-0.102630	0.774021	0.093965	0.092574	0.066265	0.929917	0.875376	0.523605	0.368417	0.430172	-0.232641	-0.164666	-0.370056	-0.540636	0.050852	0.098805	0.024912	0.006065	-0.237567	0.239846	0.592560	0.655768	0.708747	0.935348	0.257369	-0.181627	-0.118446	-0.224243	-0.571586	-0.668406	-0.697396	-0.762808	-0.311802	-0.848005	-0.814604	-0.885856	-0.753897	-0.565175	-0.763770	-0.661632	0.580325	1.125015	0.453110	0.071793	-0.095916	-0.837303	0.181843	0.450116	0.459774	-0.344933	-0.382241	-0.117506	0.103226	0.176018	-0.067320	0.085201	0.342832	0.369433	0.341709	0.462116	0.476079	0.714344	-0.411476	-0.500572	-0.418976	0.207584	0.000000	-0.223126	-0.096415	-0.062942	0.595566	-0.075126	-0.137958	-0.024827	0.418287	0.371828	0.400372	0.428600	0.245834	-0.711478	0.385298	-0.513221	-0.360243	-0.772513	0.130686	0.101631	-0.012728	-0.008360	-0.079166	-0.431040	0.431040	-0.118472	-0.072373	-0.236640	0.180553	0.495464	0.425657	-0.914897	0.240706	0.187840	-0.195754	-0.086509	-0.061853	-0.701953	0.285494	0.058732	0.354459	0.159542	0.000000	0.037589	-0.090056	-0.342489	-0.200328	-0.500660	-1.009017	0.746992	-0.057821	0.801276	0.614513	-0.124411	0.065102	0.059308	-0.192075	-0.004604	-0.035688	0.187397	0.152365	-0.107393	0.243786	0.256269	0.257579	-0.997867	0.240235	0.088435	-0.179800	0.091365	0.112493	0.048370	0.094581	-0.066422	0.104071	-0.164218	-0.128878	-0.086010	-0.036534	-0.180199	0.302742	0.007700	-0.007701	0.014238	0.177604	-0.191842	0.366117	0.325159	-0.691277	0.031191	-0.031191
Zm00001d035579	-0.540823	-0.621642	0.169634	0.403312	0.190853	0.398667	0.231999	0.190577	0.041257	0.060400	0.909970	0.123119	-0.278912	-1.278408	-0.054117	-0.043271	-0.054731	0.283349	0.128504	0.839009	0.736088	0.665138	0.334307	-0.066942	-0.009258	-0.104156	0.044866	0.251656	0.333218	0.380041	0.287884	0.872378	0.100537	0.152637	0.143685	0.138374	-0.319493	-0.251687	-0.217349	-0.289182	0.076236	-0.170157	-0.064682	0.253626	-0.292396	0.285449	0.129318	0.234693	-0.261992	-0.024131	0.125879	0.083146	0.560171	0.126520	0.198708	0.296682	0.268022	-0.365771	-0.479219	-0.426527	-0.001900	-0.552043	-0.516801	-0.113626	-0.296962	-0.935474	-0.590879	-1.261632	0.215724	0.362794	0.233724	0.136083	-0.016923	-0.180799	-0.420844	-0.456428	-0.555167	0.116067	0.000000	-0.235613	-0.335411	-0.421362	0.035294	0.625478	0.331612	0.478039	0.785949	0.856365	-0.336306	-0.181757	-0.280965	-0.020633	0.373075	-0.326111	-0.505906	-0.551681	0.220422	-0.063107	0.768006	-0.591893	-0.623490	0.049468	-0.049468	0.115392	0.098532	0.048815	-0.270834	0.156609	0.295702	-0.203037	-0.241176	-0.319161	0.060678	-0.031824	-0.018972	0.399263	-0.051669	-0.179704	0.122307	0.019081	0.000000	0.134601	0.021098	-0.325606	-0.351158	0.114773	-0.021037	0.303127	-0.013489	0.070289	0.067398	0.224290	-0.039162	-0.185127	0.146578	0.071356	0.044764	0.047877	0.084850	-0.395424	-0.203283	-0.221573	-0.155561	-0.181202	0.761620	-0.035606	0.102870	-0.067263	0.390469	0.517515	0.489844	-0.399829	-0.275983	-0.391677	-0.330337	-0.258128	-0.100068	0.404794	-0.046598	-0.036329	0.036329	0.421825	0.340659	-0.762485	-0.086173	0.013948	0.072226	0.043717	-0.043717
